date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2014-03-16 15:14:58,BarackObama,,128,316,401,Here's a quick way you can help out in the final push for health care: http://ofa.bo/cHF #LastCall2014,,,#LastCall2014,445216660379533312,https://twitter.com/BarackObama/status/445216660379533312
2014-03-15 23:50:59,BarackObama,,334,452,593,Say you were a part of the final push to help Americans get covered: http://ofa.bo/eHi #LastCall2014,,,#LastCall2014,444984134281089024,https://twitter.com/BarackObama/status/444984134281089024
2014-03-15 20:37:40,BarackObama,,147,330,484,"Act fast, or you might miss this. http://ofa.bo/aI3 #GetCoveredNow",,,#GetCoveredNow,444935485014556672,https://twitter.com/BarackObama/status/444935485014556672
2014-03-15 18:17:13,BarackObama,,284,195,326,Chip in $5 to help more people get the information they need to get covered: http://ofa.bo/fIV #LastCall2014,,,#LastCall2014,444900137866113024,https://twitter.com/BarackObama/status/444900137866113024
2014-03-15 15:50:35,BarackObama,,166,348,496,"In the weekly address, President Obama talks about rewarding hard work by strengthening overtime pay protections: http://ofa.bo/hIE",,,,444863235888787456,https://twitter.com/BarackObama/status/444863235888787456
2014-03-15 13:31:30,BarackObama,,279,1064,1294,Don't take chances with your health. #GetCoveredNow http://ofa.bo/fIR pic.twitter.com/fLSHYf7KD3,,,#GetCoveredNow,444828233263890433,https://twitter.com/BarackObama/status/444828233263890433
2014-03-14 23:49:09,BarackObama,,266,315,503,This is your chance to pitch in and help make the Affordable Care Act a success: http://ofa.bo/dGW #LastCall2014,,,#LastCall2014,444621284366753793,https://twitter.com/BarackObama/status/444621284366753793
2014-03-14 21:20:16,BarackObama,,592,3219,5800,Happy Pi Day. Grab a slice.pic.twitter.com/cOJdhI2V5U,,,,444583816124854272,https://twitter.com/BarackObama/status/444583816124854272
2014-03-14 19:35:11,BarackObama,,116,295,516,These moms want you to #GetCoveredNow: http://ofa.bo/sHx #YourMomCares h/t @JonahHill @aliciakeys @adamlevine @JLo,,@JonahHill @aliciakeys @adamlevine @JLo,#GetCoveredNow #YourMomCares,444557370060832768,https://twitter.com/BarackObama/status/444557370060832768
2014-03-14 18:13:45,BarackObama,,147,255,379,Watch: @KingJames wants you to #GetCoveredNow. http://ofa.bo/tGh,,@KingJames,#GetCoveredNow,444536878830596096,https://twitter.com/BarackObama/status/444536878830596096
2014-03-14 16:38:27,BarackObama,,151,363,388,Last call to #GetCovered in 2014. http://ofa.bo/gGL pic.twitter.com/eaWtirxQiw,,,#GetCovered,444512896303656960,https://twitter.com/BarackObama/status/444512896303656960
2014-03-14 14:36:04,BarackObama,,131,222,298,You can help: http://ofa.bo/aGx #LastCall2014,,,#LastCall2014,444482095532879872,https://twitter.com/BarackObama/status/444482095532879872
2014-03-13 23:19:39,BarackObama,,209,263,389,No one's invincible—and @OFA supporters are letting people know to #GetCoveredNow: http://ofa.bo/tFl,,@OFA,#GetCoveredNow,444251471341563904,https://twitter.com/BarackObama/status/444251471341563904
2014-03-13 20:03:14,BarackObama,,124,368,389,There are 18 days left for health care enrollment. Help @OFA fight to the finish: http://ofa.bo/tFg,,@OFA,,444202043624804352,https://twitter.com/BarackObama/status/444202043624804352
2014-03-13 18:41:39,BarackObama,,293,689,963,President Obama: I'm going to do what I can to raise wages for hard working Americans. #OpportunityForAll,,,#OpportunityForAll,444181509725880320,https://twitter.com/BarackObama/status/444181509725880320
2014-03-13 18:39:27,BarackObama,,262,1372,1312,"""In America, it doesn't matter where you started—if you're willing to work hard and act responsibly, you can get ahead.""—President Obama",,,,444180957558362112,https://twitter.com/BarackObama/status/444180957558362112
2014-03-13 18:38:46,BarackObama,,144,746,802,"""We've got to build an economy that works for everybody, not for a few."" —President Obama #OpportunityForAll",,,#OpportunityForAll,444180787877773312,https://twitter.com/BarackObama/status/444180787877773312
2014-03-13 18:37:52,BarackObama,,94,446,552,"""Those at the top are doing better than ever, but for the average family, wages have barely budged."" —President Obama #OpportunityForAll",,,#OpportunityForAll,444180560995299328,https://twitter.com/BarackObama/status/444180560995299328
2014-03-13 18:37:11,BarackObama,,109,302,481,"""Thanks to the hard working resilience of Americans ... our economy has been growing for a number of years now."" —President Obama",,,,444180389477642240,https://twitter.com/BarackObama/status/444180389477642240
2014-03-13 18:27:40,BarackObama,,64,200,298,WATCH: President Obama is discussing his plan to improve overtime pay protections for American workers. http://ofa.bo/pGW,,,,444177991711477760,https://twitter.com/BarackObama/status/444177991711477760
2014-03-13 17:57:58,BarackObama,,98,200,277,Still on the fence? Check out these fifteen reasons to sign up: http://ofa.bo/aG6 #LastCall2014,,,#LastCall2014,444170516685803521,https://twitter.com/BarackObama/status/444170516685803521
2014-03-13 16:24:03,BarackObama,,536,3275,3323,Are you invincible? Find out:pic.twitter.com/AwWmBR4aTT,,,,444146882328018944,https://twitter.com/BarackObama/status/444146882328018944
2014-03-13 15:48:54,BarackObama,,147,307,394,Going without health insurance is risky business. http://ofa.bo/eFs #LastCall2014pic.twitter.com/S6dhtZrSKI,,,#LastCall2014pic,444138036951937025,https://twitter.com/BarackObama/status/444138036951937025
2014-03-12 22:23:14,BarackObama,,316,814,987,Do your part now to support the final push for health care in 2014: http://ofa.bo/pFv pic.twitter.com/Aldtd0XMbG,,,,443874885173915648,https://twitter.com/BarackObama/status/443874885173915648
2014-03-12 21:05:52,BarackObama,,144,304,461,Cindy chose to #GetCovered and found a plan to fit her and her family. http://ofa.bo/jFd #ThisIsWhypic.twitter.com/pOEpPW4WPe,,,#GetCovered #ThisIsWhypic,443855414484930560,https://twitter.com/BarackObama/status/443855414484930560
2014-03-12 18:40:03,BarackObama,,126,233,300,Fifteen benefits you could be missing out on: http://ofa.bo/jFZ #LastCall2014,,,#LastCall2014,443818722621288448,https://twitter.com/BarackObama/status/443818722621288448
2014-03-12 17:09:09,BarackObama,,147,492,392,Don't miss the deadline. #GetCovered today: http://ofa.bo/fFs #LastCall2014pic.twitter.com/4h4u12KLtf,,,#GetCovered #LastCall2014pic,443795844383248385,https://twitter.com/BarackObama/status/443795844383248385
2014-03-12 16:01:51,BarackObama,,128,219,413,"For the first time in almost four decades, Lori and her family have affordable care. http://ofa.bo/pFc #ThisIsWhy",,,#ThisIsWhy,443778907985018880,https://twitter.com/BarackObama/status/443778907985018880
2014-03-12 14:27:01,BarackObama,,117,303,335,Enrollment ends on March 31. See how affordable health care could be for you: http://ofa.bo/cEl #LastCall2014,,,#LastCall2014,443755041589977088,https://twitter.com/BarackObama/status/443755041589977088
2014-03-11 23:41:16,BarackObama,,238,192,374,Chip in before it's too late: http://ofa.bo/iFP #LastCall2014,,,#LastCall2014,443532136746737664,https://twitter.com/BarackObama/status/443532136746737664
2014-03-11 21:42:04,BarackObama,,202,277,409,"Bob wants you to check your options, just like he did. http://ofa.bo/rFb #ThisIsWhypic.twitter.com/mgII4kI492",,,#ThisIsWhypic,443502139466207232,https://twitter.com/BarackObama/status/443502139466207232
2014-03-11 20:05:22,BarackObama,,176,351,480,FACT: $100 a month for health care is now a realistic price for nearly six in 10 uninsured Americans. http://ofa.bo/pFE #LastCall2014,,,#LastCall2014,443477805435977728,https://twitter.com/BarackObama/status/443477805435977728
2014-03-11 18:57:47,BarackObama,,121,246,336,The clock is ticking: Here are 20 reasons to #GetCovered before the clock hits zero. http://ofa.bo/tEO #LastCall2014,,,#GetCovered #LastCall2014,443460796626923520,https://twitter.com/BarackObama/status/443460796626923520
2014-03-11 16:34:08,BarackObama,,213,425,621,"Yes, you. http://ofa.bo/jEt #LastCall2014pic.twitter.com/980WUM6LXY",,,#LastCall2014pic,443424643592908801,https://twitter.com/BarackObama/status/443424643592908801
2014-03-11 15:21:58,BarackObama,,373,2566,2115,President Obama sits down for an interview with @galifianakisz: http://ofa.bo/dDl #BetweenTwoFerns,,@galifianakisz,#BetweenTwoFerns,443406485674942464,https://twitter.com/BarackObama/status/443406485674942464
2014-03-11 00:08:28,BarackObama,,315,730,814,Climate change is real. These senators are demanding action. http://ofa.bo/jEg #Up4Climate,,,#Up4Climate,443176593897189376,https://twitter.com/BarackObama/status/443176593897189376
2014-03-10 22:31:05,BarackObama,,197,631,645,30 senators are staying #Up4Climate with all-night speeches on the Senate floor tonight: http://ofa.bo/tDw,,,#Up4Climate,443152085672931328,https://twitter.com/BarackObama/status/443152085672931328
2014-03-10 21:06:30,BarackObama,,74,234,441,ICYMI: President Obama kicked off a new voyage on #Cosmos last night. http://ofa.bo/cDb,,,#Cosmos,443130800351870977,https://twitter.com/BarackObama/status/443130800351870977
2014-03-10 20:04:40,BarackObama,,156,334,482,"Americans are getting covered. New info from @GallupNews: ""U.S. Uninsured Rate Continues to Fall"" http://ofa.bo/tDk",,@GallupNews,,443115238108704768,https://twitter.com/BarackObama/status/443115238108704768
2014-03-10 18:51:24,BarackObama,,136,256,364,Don’t miss out: #AffordableCare is in your reach. http://ofa.bo/eEB pic.twitter.com/uPrn3X37DO,,,#AffordableCare,443096799239102465,https://twitter.com/BarackObama/status/443096799239102465
2014-03-10 18:14:22,BarackObama,,123,282,339,"DYK: The price of health insurance for almost half of uninsured, single young-adults—$50 or less. http://ofa.bo/sER #AffordableCare",,,#AffordableCare,443087483937374208,https://twitter.com/BarackObama/status/443087483937374208
2014-03-10 17:08:36,BarackObama,,160,942,478,Retweet to spread the word: There are three weeks left to #GetCovered with #AffordableCare. Don't miss this chance.,,,#GetCovered #AffordableCare,443070929435099136,https://twitter.com/BarackObama/status/443070929435099136
2014-03-10 16:43:55,BarackObama,,85,261,316,There are only three weeks left to get #AffordableCare in 2014. Check your options today: http://ofa.bo/qEf,,,#AffordableCare,443064717540478977,https://twitter.com/BarackObama/status/443064717540478977
2014-03-10 16:21:48,BarackObama,,85,228,336,"Saving $1,200 a year is a deal anyone can get behind. http://ofa.bo/hEC #AffordableCarepic.twitter.com/6EtMJWmRdv",,,#AffordableCarepic,443059152395313152,https://twitter.com/BarackObama/status/443059152395313152
2014-03-10 16:00:07,BarackObama,,83,218,301,You're running out of time. Get calculating and #GetCovered. http://ofa.bo/gDY #AffordableCare,,,#GetCovered #AffordableCare,443053697279737856,https://twitter.com/BarackObama/status/443053697279737856
2014-03-09 14:58:09,BarackObama,,364,785,915,Last call for health insurance that starts in 2014: http://ofa.bo/rE4 #LastCall2014pic.twitter.com/Zji3hV7Jfb,,,#LastCall2014pic,442675713489915904,https://twitter.com/BarackObama/status/442675713489915904
2014-03-08 20:34:44,BarackObama,,299,555,724,$35 for health insurance fits squarely into Rosetta's budget: http://ofa.bo/qDg pic.twitter.com/u3fYeVCZSB,,,,442398028419170304,https://twitter.com/BarackObama/status/442398028419170304
2014-03-08 18:05:30,BarackObama,,267,411,597,Joshua just bought his own health insurance for the first time. Guess how little he's paying: http://ofa.bo/sDM pic.twitter.com/BcBj9yqUbs,,,,442360474143703040,https://twitter.com/BarackObama/status/442360474143703040
2014-03-08 17:11:54,BarackObama,,255,564,748,"""A clear majority of Americans support raising the minimum wage."" —President Obama http://ofa.bo/fDx #RaiseTheWage",,,#RaiseTheWage,442346984611905537,https://twitter.com/BarackObama/status/442346984611905537
2014-03-08 15:55:02,BarackObama,,146,406,609,"In his weekly address, President Obama calls on Congress to listen to the American people and raise the minimum wage. http://ofa.bo/aDc",,,,442327642155388928,https://twitter.com/BarackObama/status/442327642155388928
2014-03-07 22:50:45,BarackObama,,214,503,705,"""Their actions helped set an example for a generation."" —President Obama on the brave men and women who marched on Bloody Sunday in 1955",,,,442069872420204544,https://twitter.com/BarackObama/status/442069872420204544
2014-03-07 20:32:51,BarackObama,,289,940,1184,"""I want us to have the best educated workforce in America, and I want it to be the most diverse workforce in the world."" —President Obama",,,,442035168992169984,https://twitter.com/BarackObama/status/442035168992169984
2014-03-07 20:32:15,BarackObama,,146,922,942,"President Obama: If you don't let anyone tell you something is out of your reach, not only will you be great, this country will be great.",,,,442035017724592128,https://twitter.com/BarackObama/status/442035017724592128
2014-03-07 20:30:33,BarackObama,,140,514,808,"President Obama: My budget focuses on pre-school for all, and improving high school curriculums to better prepare students for jobs.",,,,442034589934948352,https://twitter.com/BarackObama/status/442034589934948352
2014-03-07 20:25:40,BarackObama,,84,496,558,"""Nationwide over 1 million high school students did not fill out the FAFSA form ... fill out the form."" —President Obama #CollegeOpportunity",,,#CollegeOpportunity,442033362870734848,https://twitter.com/BarackObama/status/442033362870734848
2014-03-07 20:23:18,BarackObama,,194,879,1135,"""We need to do more to help Americans who feel trapped by student loan debt."" —President Obama #CollegeOpportunity",,,#CollegeOpportunity,442032763718627328,https://twitter.com/BarackObama/status/442032763718627328
2014-03-07 20:22:49,BarackObama,,121,480,677,"""Today more young people are earning college degrees than ever before. That's a great thing."" —President Obama #CollegeOpportunity",,,#CollegeOpportunity,442032644071907330,https://twitter.com/BarackObama/status/442032644071907330
2014-03-07 20:20:49,BarackObama,,59,397,643,"""The dropout rate has been dropping, and among Latino students it has been cut in half."" —President Obama #CollegeOpportunity",,,#CollegeOpportunity,442032140101099520,https://twitter.com/BarackObama/status/442032140101099520
2014-03-07 20:20:06,BarackObama,,242,3226,1411,Retweet if you agree every child in America should have access to a world class education. #CollegeOpportunity,,,#CollegeOpportunity,442031958525091840,https://twitter.com/BarackObama/status/442031958525091840
2014-03-07 20:19:16,BarackObama,,89,597,647,"""Opportunity is what drew many of your parents and grandparents to America. We've got to restore that for your generation."" —President Obama",,,,442031751003521024,https://twitter.com/BarackObama/status/442031751003521024
2014-03-07 20:18:08,BarackObama,,88,894,776,"""If you are responsible and put in the effort, you can succeed—there is no limit to what you can do."" —President Obama #CollegeOpportunity",,,#CollegeOpportunity,442031463635386368,https://twitter.com/BarackObama/status/442031463635386368
